"age","race","gender","emply","inc","pid","pid.follow","ideol","ideol.follow","educ","mor.suffer","mor.care","mor.cruel","mor.comp","mor.anim","mor.kill","si.white","si.care","si.kids","si.kill","si.good","si.help","hc.group","hc.likert","hc.slider","hc.check","ev.group","ev.likert","ev.slider","ev.check","Income","Democrat","Male","Moral conviction","Self-interest","Employed","Unemployed","Retired","Student","Homemaker","High school or lower","Some college","Associate degree","Bachelor","Master or higher"
24,"White","Male","Unemployed","$40 000 to $59 999","Republican","Not very strong","Conservative","Very conservative","Associate degree",3,3,2,2,4,5,3,4,3,3,3,4,"si.supp",3,5.4,5,"m.opp",3,5.1,3,3,0,1,3.16666666666667,3.33333333333333,0,1,0,0,0,0,0,1,0,0
38,"White","Female","Employed full time","$60 000 to $79 999","Democrat","Strong","Liberal","Somewhat liberal","Associate degree",4,5,5,6,6,1,6,6,6,2,6,6,"m.opp",5,10,3,"m.supp",5,9.9,5,4,1,0,4.5,5.33333333333333,1,0,0,0,0,0,0,1,0,0
57,"White","Female","Employed full time","$150 000 or more","Republican","Strong","Conservative","Somewhat conservative","Bachelor",3,5,6,6,6,6,1,2,2,5,2,2,"control",3,6.2,3,"si.supp",5,9.3,5,7,0,0,5.33333333333333,2.33333333333333,1,0,0,0,0,0,0,0,1,0
64,"White","Male","Retired","$80 000 to $99 999","Independent","Closer to the Republican Party","Conservative","Somewhat conservative","Bachelor",5,5,5,6,6,2,3,4,4,6,4,4,"control",2,3.7,3,"control",4,7.2,5,5,0,1,4.83333333333333,4.16666666666667,0,0,1,0,0,0,0,0,1,0
36,"White","Female","Homemaker","Less than $20 000","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","Some college",6,4,6,5,5,5,2,4,2,6,2,3,"m.supp",5,7.4,3,"m.supp",5,8.2,5,1,0,0,5.16666666666667,3.16666666666667,0,0,0,0,1,0,1,0,0,0
63,"White","Female","Retired","$80 000 to $99 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",2,3,3,5,4,5,1,6,1,3,1,3,"si.supp",4,6.9,3,"control",4,8.6,5,5,1,0,3.66666666666667,2.5,0,0,1,0,0,0,0,0,0,1
69,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Very conservative","Associate degree",3,4,5,6,6,6,1,4,1,5,1,1,"si.opp",1,1.3,3,"m.supp",3,4.9,1,2,0,0,5,2.16666666666667,0,0,1,0,0,0,0,1,0,0
41,"White","Female","Employed full time","$60 000 to $79 999","Democrat","Strong","Liberal","Very liberal","Bachelor",4,5,5,4,5,4,3,2,2,4,3,4,"si.opp",4,6.6,3,"si.opp",5,8.4,5,4,1,0,4.5,3,1,0,0,0,0,0,0,0,1,0
26,"Asian","Female","Homemaker","$40 000 to $59 999","Independent","Closer to the Republican Party","Conservative","Somewhat conservative","High school or lower",1,4,3,4,6,6,1,3,4,4,1,4,"m.opp",2,1.3,3,"si.supp",4,5.7,5,3,0,0,4,2.83333333333333,0,0,0,0,1,1,0,0,0,0
44,"White","Male","Employed full time","$20 000 to $39 999","Independent","Neither","Conservative","Somewhat conservative","High school or lower",5,5,6,2,6,3,3,5,6,6,1,5,"m.opp",2,1.9,7,"m.opp",5,9,1,2,0,1,4.5,4.33333333333333,1,0,0,0,0,1,0,0,0,0
62,"White","Male","Employed full time","$80 000 to $99 999","Republican","Strong","Conservative","Very conservative","High school or lower",4,4,4,5,4,3,1,4,1,3,1,4,"m.supp",3,5.1,3,"control",4,5.8,5,5,0,1,4,2.33333333333333,1,0,0,0,0,1,0,0,0,0
64,"White","Male","Retired","$100 000 to $149 999","Independent","Closer to the Democratic Party","Conservative","Somewhat conservative","Bachelor",4,4,4,4,5,4,3,3,3,4,3,3,"m.supp",2,3.8,3,"si.supp",4,8.3,5,6,0,1,4.16666666666667,3.16666666666667,0,0,1,0,0,0,0,0,1,0
74,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Very conservative","Some college",3,5,5,6,6,6,4,4,3,4,2,4,"si.supp",4,7.3,3,"si.opp",4,5.5,5,2,0,0,5.16666666666667,3.5,0,0,1,0,0,0,1,0,0,0
69,"White","Female","Retired","$100 000 to $149 999","Democrat","Strong","Neither","Closer to liberals","Some college",5,5,5,6,6,2,2,1,1,4,4,1,"m.opp",3,6.4,3,"m.opp",4,7.2,5,6,1,0,4.83333333333333,2.16666666666667,0,0,1,0,0,0,1,0,0,0
82,"White","Female","Retired","$60 000 to $79 999","Democrat","Strong","Neither","Closer to liberals","High school or lower",6,6,6,6,5,5,3,4,4,5,1,4,"m.supp",4,9.5,3,"si.opp",3,6.6,5,4,1,0,5.66666666666667,3.5,0,0,1,0,0,1,0,0,0,0
21,"Black or African-American","Female","Employed full time","$60 000 to $79 999","Independent","Neither","Neither","Neither","Master or higher",4,3,4,5,6,4,3,4,4,3,3,3,"si.supp",3,6.2,4,"control",3,3.9,4,4,0,0,4.33333333333333,3.33333333333333,1,0,0,0,0,0,0,0,0,1
66,"White","Female","Retired","$40 000 to $59 999","Independent","Neither","Neither","Neither","Associate degree",4,4,6,4,6,1,2,4,4,6,4,3,"control",4,8.2,3,"m.supp",4,8.2,5,3,0,0,4.16666666666667,3.83333333333333,0,0,1,0,0,0,0,1,0,0
30,"Asian","Female","Employed part time","Less than $20 000","Something else","Closer to the Democratic Party","Neither","Neither","High school or lower",5,4,5,5,1,6,2,5,2,5,4,5,"control",4,7.2,7,"m.supp",5,9.4,6,1,0,0,4.33333333333333,3.83333333333333,1,0,0,0,0,1,0,0,0,0
25,"White","Female","Employed part time","$80 000 to $99 999","Democrat","Strong","Liberal","Somewhat liberal","Some college",5,4,5,6,4,3,6,5,6,4,6,3,"m.supp",4,7.3,3,"si.supp",5,10,5,5,1,0,4.5,5,1,0,0,0,0,0,1,0,0,0
71,"White","Female","Retired","$20 000 to $39 999","Republican","Strong","Conservative","Very conservative","Bachelor",5,5,6,4,6,6,5,5,2,6,5,2,"control",5,9.3,3,"m.opp",4,7.2,5,2,0,0,5.33333333333333,4.16666666666667,0,0,1,0,0,0,0,0,1,0
34,"White","Female","Homemaker","Less than $20 000","Republican","Strong","Conservative","Very conservative","High school or lower",4,4,3,5,6,6,2,6,2,4,2,4,"control",2,4.2,3,"si.opp",2,3.5,5,1,0,0,4.66666666666667,3.33333333333333,0,0,0,0,1,1,0,0,0,0
32,"White","Male","Employed part time","$60 000 to $79 999","Democrat","Strong","Liberal","Somewhat liberal","Some college",5,3,2,4,3,4,4,3,6,5,5,3,"control",4,8.1,3,"si.supp",4,7.1,2,4,1,1,3.5,4.33333333333333,1,0,0,0,0,0,1,0,0,0
66,"White","Male","Retired","$60 000 to $79 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",1,3,1,6,6,6,1,1,1,1,1,1,"si.opp",2,4.8,3,"m.supp",5,9.2,5,4,0,1,3.83333333333333,1,0,0,1,0,0,0,1,0,0,0
73,"White","Male","Employed part time","$60 000 to $79 999","Republican","Strong","Conservative","Somewhat conservative","Some college",4,5,3,4,5,1,1,1,3,6,4,1,"m.supp",2,4.6,3,"m.opp",4,7.7,5,4,0,1,3.66666666666667,2.66666666666667,1,0,0,0,0,0,1,0,0,0
19,"White","Male","Student","$80 000 to $99 999","Something else","Closer to the Republican Party","Conservative","Very conservative","Some college",3,4,4,3,4,3,4,3,2,6,6,3,"m.supp",1,1,3,"m.opp",2,1.7,5,5,0,1,3.5,4,0,0,0,1,0,0,1,0,0,0
55,"White","Female","Employed full time","$40 000 to $59 999","Something else","Closer to the Republican Party","Conservative","Somewhat conservative","Bachelor",3,3,5,3,5,5,4,4,3,4,5,4,"m.supp",3,4.3,3,"control",3,4.6,5,3,0,0,4,4,1,0,0,0,0,0,0,0,1,0
49,"White","Male","Unemployed","$40 000 to $59 999","Democrat","Strong","Conservative","Very conservative","High school or lower",2,3,4,5,5,4,4,5,3,3,3,3,"m.supp",4,6,3,"si.opp",3,5.5,3,3,1,1,3.83333333333333,3.5,0,1,0,0,0,1,0,0,0,0
25,"White","Female","Employed full time","$100 000 to $149 999","Democrat","Strong","Neither","Closer to liberals","Associate degree",2,3,5,5,6,6,3,5,4,4,5,5,"m.supp",3,5.6,3,"m.opp",3,3.4,5,6,1,0,4.5,4.33333333333333,1,0,0,0,0,0,0,1,0,0
36,"White","Female","Student","$60 000 to $79 999","Democrat","Strong","Conservative","Very conservative","High school or lower",1,5,4,3,4,2,1,4,3,1,2,6,"m.opp",1,8.1,2,"si.supp",5,4.8,3,4,1,0,3.16666666666667,2.83333333333333,0,0,0,1,0,1,0,0,0,0
21,"Black or African-American","Female","Employed part time","$20 000 to $39 999","Republican","Strong","Liberal","Somewhat liberal","Bachelor",3,2,2,4,3,1,3,1,3,2,4,4,"m.supp",3,5.8,5,"si.opp",3,6.3,4,2,0,0,2.5,2.83333333333333,1,0,0,0,0,0,0,0,1,0
58,"White","Female","Retired","Less than $20 000","Independent","Neither","Neither","Neither","Some college",6,6,6,6,6,6,2,1,5,1,1,3,"m.opp",3,5.1,3,"si.supp",3,5.6,5,1,0,0,6,2.16666666666667,0,0,1,0,0,0,1,0,0,0
30,"Black or African-American","Female","Homemaker","$20 000 to $39 999","Democrat","Strong","Liberal","Very liberal","Associate degree",2,1,1,5,6,6,1,6,6,4,1,1,"m.opp",5,10,3,"m.opp",5,10,5,2,1,0,3.5,3.16666666666667,0,0,0,0,1,0,0,1,0,0
38,"Hispanic or Latino","Female","Employed full time","$150 000 or more","Democrat","Not very strong","Neither","Closer to liberals","Some college",3,3,5,6,6,5,4,4,4,3,4,2,"m.opp",3,6.3,3,"m.opp",4,2.1,5,7,1,0,4.66666666666667,3.5,1,0,0,0,0,0,1,0,0,0
45,"White","Female","Employed full time","$100 000 to $149 999","Independent","Neither","Neither","Neither","High school or lower",5,6,6,6,6,4,2,5,1,6,2,4,"m.opp",3,6,3,"m.supp",3,5.4,5,6,0,0,5.5,3.33333333333333,1,0,0,0,0,1,0,0,0,0
73,"White","Female","Retired","$40 000 to $59 999","Independent","Neither","Neither","Neither","Master or higher",5,5,6,5,6,2,3,4,2,6,4,3,"si.opp",4,7.6,3,"m.supp",4,6.4,5,3,0,0,4.83333333333333,3.66666666666667,0,0,1,0,0,0,0,0,0,1
18,"White","Female","Student","Less than $20 000","Democrat","Not very strong","Conservative","Somewhat conservative","High school or lower",1,3,4,5,6,4,2,3,4,2,3,6,"si.opp",4,7.5,3,"m.opp",4,5.6,5,1,1,0,3.83333333333333,3.33333333333333,0,0,0,1,0,1,0,0,0,0
26,"White","Female","Unemployed","Less than $20 000","Democrat","Not very strong","Neither","Neither","High school or lower",1,1,1,5,6,5,3,5,2,5,3,5,"control",5,9.4,3,"control",5,9.6,5,1,1,0,3.16666666666667,3.83333333333333,0,1,0,0,0,1,0,0,0,0
70,"White","Female","Employed part time","$80 000 to $99 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",3,3,5,5,6,6,3,6,4,4,2,3,"si.supp",1,1,3,"m.supp",4,6.5,5,5,0,0,4.66666666666667,3.66666666666667,1,0,0,0,0,0,1,0,0,0
57,"White","Female","Employed part time","$60 000 to $79 999","Republican","Not very strong","Liberal","Somewhat liberal","Master or higher",6,6,6,6,6,3,5,2,2,5,5,1,"m.supp",1,2.8,3,"si.supp",5,9,5,4,0,0,5.5,3.33333333333333,1,0,0,0,0,0,0,0,0,1
59,"White","Female","Employed part time","$20 000 to $39 999","Democrat","Not very strong","Conservative","Somewhat conservative","High school or lower",4,4,4,4,4,4,4,4,4,4,4,4,"si.supp",4,7.5,3,"si.opp",4,8,1,2,1,0,4,4,1,0,0,0,0,1,0,0,0,0
67,"White","Female","Retired","$40 000 to $59 999","Republican","Not very strong","Conservative","Somewhat conservative","Associate degree",2,3,5,5,6,2,3,4,4,5,4,3,"si.supp",5,8.9,3,"si.supp",4,8.4,5,3,0,0,3.83333333333333,3.83333333333333,0,0,1,0,0,0,0,1,0,0
21,"Arab or Middle Eastern","Female","Homemaker","$60 000 to $79 999","Independent","Closer to the Democratic Party","Liberal","Somewhat liberal","Some college",2,4,5,5,4,4,4,3,3,5,4,4,"m.opp",3,7.2,5,"si.supp",2,5.7,4,4,0,0,4,3.83333333333333,0,0,0,0,1,0,1,0,0,0
45,"White","Female","Employed part time","$20 000 to $39 999","Republican","Strong","Liberal","Very liberal","High school or lower",2,2,2,3,5,4,2,4,3,5,3,4,"m.opp",3,7.3,3,"control",3,6.3,5,2,0,0,3,3.5,1,0,0,0,0,1,0,0,0,0
23,"Hispanic or Latino","Female","Homemaker","$40 000 to $59 999","Democrat","Strong","Liberal","Somewhat liberal","Some college",5,5,6,5,6,4,2,4,3,4,3,3,"m.opp",4,6.9,3,"si.supp",5,8.4,5,3,1,0,5.16666666666667,3.16666666666667,0,0,0,0,1,0,1,0,0,0
20,"Black or African-American","Female","Student","$20 000 to $39 999","Independent","Neither","Neither","Neither","High school or lower",3,2,5,4,6,4,4,3,1,5,3,2,"si.supp",4,7.7,7,"control",3,7.2,5,2,0,0,4,3,0,0,0,1,0,1,0,0,0,0
28,"White","Female","Employed full time","Less than $20 000","Independent","Neither","Conservative","Somewhat conservative","Bachelor",6,5,4,6,5,5,1,6,6,6,6,6,"control",1,6.3,4,"control",4,7.7,6,1,0,0,5.16666666666667,5.16666666666667,1,0,0,0,0,0,0,0,1,0
35,"White","Male","Employed part time","$60 000 to $79 999","Independent","Closer to the Democratic Party","Neither","Closer to liberals","Bachelor",5,5,5,5,6,6,5,6,6,4,5,5,"control",4,7,4,"si.supp",5,5.9,3,4,0,1,5.33333333333333,5.16666666666667,1,0,0,0,0,0,0,0,1,0
78,"White","Male","Retired","$60 000 to $79 999","Republican","Strong","Conservative","Somewhat conservative","Some college",2,3,5,1,4,2,3,4,4,6,4,3,"m.opp",3,5,3,"control",2,6,5,4,0,1,2.83333333333333,4,0,0,1,0,0,0,1,0,0,0
61,"White","Female","Unemployed","$40 000 to $59 999","Republican","Strong","Conservative","Somewhat conservative","High school or lower",5,5,6,6,6,6,4,6,3,1,4,1,"si.supp",4,7.3,3,"m.opp",5,9.1,5,3,0,0,5.66666666666667,3.16666666666667,0,1,0,0,0,1,0,0,0,0
31,"White","Female","Homemaker","$100 000 to $149 999","Independent","Neither","Neither","Closer to conservatives","Associate degree",5,5,5,6,6,6,2,5,2,2,2,4,"si.supp",4,7.6,3,"si.supp",4,8.3,5,6,0,0,5.5,2.83333333333333,0,0,0,0,1,0,0,1,0,0
61,"White","Female","Employed full time","$40 000 to $59 999","Something else","Neither","Conservative","Somewhat conservative","Associate degree",6,6,6,5,6,3,2,4,1,2,2,2,"si.supp",4,7.2,3,"si.opp",2,4.3,5,3,0,0,5.33333333333333,2.16666666666667,1,0,0,0,0,0,0,1,0,0
23,"Black or African-American","Male","Employed part time","$150 000 or more","Republican","Strong","Conservative","Very conservative","Some college",4,2,4,2,4,1,2,3,4,3,1,4,"m.supp",2,6.1,3,"si.supp",2,7.3,2,7,0,1,2.83333333333333,2.83333333333333,1,0,0,0,0,0,1,0,0,0
88,"White","Female","Retired","$80 000 to $99 999","Republican","Strong","Conservative","Somewhat conservative","Master or higher",6,5,6,6,6,3,1,4,1,1,1,1,"control",3,4.9,3,"m.opp",3,4.9,5,5,0,0,5.33333333333333,1.5,0,0,1,0,0,0,0,0,0,1
46,"White","Female","Employed part time","$40 000 to $59 999","Republican","Not very strong","Neither","Closer to liberals","Master or higher",3,2,3,5,6,3,2,1,3,6,1,1,"si.opp",2,6.4,3,"m.opp",4,8.5,5,3,0,0,3.66666666666667,2.33333333333333,1,0,0,0,0,0,0,0,0,1
21,"Hispanic or Latino","Male","Employed full time","$80 000 to $99 999","Democrat","Strong","Liberal","Somewhat liberal","Bachelor",4,4,2,3,2,5,3,3,4,3,5,2,"m.opp",3,5.2,3,"control",3,5.6,5,5,1,1,3.33333333333333,3.33333333333333,1,0,0,0,0,0,0,0,1,0
43,"White","Female","Unemployed","Less than $20 000","Independent","Neither","Neither","Neither","Associate degree",4,4,4,4,6,4,1,4,2,6,1,1,"m.opp",3,5.8,3,"m.opp",3,5.4,5,1,0,0,4.33333333333333,2.5,0,1,0,0,0,0,0,1,0,0
35,"White","Male","Employed full time","$100 000 to $149 999","Republican","Not very strong","Liberal","Somewhat liberal","Master or higher",3,3,3,4,5,4,4,4,4,4,4,4,"m.supp",3,6.4,5,"m.opp",4,6.8,5,6,0,1,3.66666666666667,4,1,0,0,0,0,0,0,0,0,1
20,"Arab or Middle Eastern","Female","Student","$40 000 to $59 999","Republican","Not very strong","Neither","Neither","Some college",1,2,1,5,2,3,2,4,3,5,3,6,"si.opp",3,4.5,6,"m.supp",1,4.9,5,3,0,0,2.33333333333333,3.83333333333333,0,0,0,1,0,0,1,0,0,0
30,"Black or African-American","Female","Employed part time","Less than $20 000","Republican","Strong","Conservative","Very conservative","Master or higher",6,3,5,5,5,5,3,3,5,5,5,3,"si.supp",3,5,4,"si.supp",4,7.5,2,1,0,0,4.83333333333333,4,1,0,0,0,0,0,0,0,0,1
48,"White","Female","Homemaker","$20 000 to $39 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",6,6,6,6,6,6,1,1,1,1,1,6,"si.supp",4,7.8,3,"m.supp",5,10,5,2,0,0,6,1.83333333333333,0,0,0,0,1,0,1,0,0,0
57,"White","Female","Unemployed","Less than $20 000","Democrat","Strong","Liberal","Somewhat liberal","Associate degree",5,6,6,6,6,6,4,6,2,1,2,3,"si.opp",5,10,3,"si.supp",5,9.6,5,1,1,0,5.83333333333333,3,0,1,0,0,0,0,0,1,0,0
60,"White","Female","Employed part time","$40 000 to $59 999","Republican","Strong","Conservative","Very conservative","Master or higher",6,6,6,6,5,6,1,5,1,4,1,2,"control",1,7.5,3,"si.opp",5,8,5,3,0,0,5.83333333333333,2.33333333333333,1,0,0,0,0,0,0,0,0,1
27,"White","Female","Homemaker","$40 000 to $59 999","Independent","Neither","Neither","Neither","Some college",3,5,6,4,5,6,1,6,4,6,3,1,"si.supp",5,10,3,"m.supp",5,10,5,3,0,0,4.83333333333333,3.5,0,0,0,0,1,0,1,0,0,0
46,"White","Male","Unemployed","Less than $20 000","Democrat","Strong","Neither","Neither","Some college",5,5,5,5,6,5,4,6,4,6,4,5,"control",1,1,3,"si.supp",1,1,5,1,1,1,5.16666666666667,4.83333333333333,0,1,0,0,0,0,1,0,0,0
48,"White","Female","Employed full time","Less than $20 000","Independent","Neither","Neither","Neither","High school or lower",1,6,6,1,6,6,1,6,2,3,1,6,"control",5,5.3,3,"si.supp",3,6.6,5,1,0,0,4.33333333333333,3.16666666666667,1,0,0,0,0,1,0,0,0,0
23,"Black or African-American","Female","Unemployed","Less than $20 000","Something else","Neither","Neither","Neither","Some college",4,2,4,1,1,1,1,5,1,1,1,1,"m.supp",1,7.4,3,"m.supp",2,4.1,7,1,0,0,2.16666666666667,1.66666666666667,0,1,0,0,0,0,1,0,0,0
26,"White","Male","Unemployed","Less than $20 000","Democrat","Strong","Conservative","Very conservative","High school or lower",3,3,3,4,4,4,4,4,4,4,4,4,"m.opp",3,5.7,3,"m.opp",3,5.7,3,1,1,1,3.5,4,0,1,0,0,0,1,0,0,0,0
28,"White","Female","Student","$40 000 to $59 999","Democrat","Strong","Liberal","Somewhat liberal","High school or lower",3,3,5,5,6,4,1,5,2,1,1,2,"si.opp",3,5,3,"si.supp",4,6.5,5,3,1,0,4.33333333333333,2,0,0,0,1,0,1,0,0,0,0
47,"White","Female","Homemaker","Less than $20 000","Republican","Not very strong","Neither","Neither","Some college",5,5,5,6,4,5,4,3,4,4,4,3,"m.opp",3,4.9,3,"m.opp",4,6.4,5,1,0,0,5,3.66666666666667,0,0,0,0,1,0,1,0,0,0
32,"White","Female","Homemaker","$80 000 to $99 999","Democrat","Not very strong","Conservative","Somewhat conservative","Some college",4,5,6,6,5,3,3,2,5,5,4,5,"si.opp",5,8.7,3,"m.supp",4,8.6,7,5,1,0,4.83333333333333,4,0,0,0,0,1,0,1,0,0,0
25,"White","Female","Employed full time","$40 000 to $59 999","Republican","Strong","Conservative","Very conservative","Some college",6,6,6,5,6,6,1,4,1,1,1,4,"si.supp",3,5.6,3,"si.opp",4,6.2,5,3,0,0,5.83333333333333,2,1,0,0,0,0,0,1,0,0,0
38,"White","Male","Unemployed","Less than $20 000","Independent","Neither","Neither","Neither","High school or lower",5,4,4,5,5,6,3,4,5,4,4,4,"si.opp",3,3.6,3,"m.supp",3,4.4,5,1,0,1,4.83333333333333,4,0,1,0,0,0,1,0,0,0,0
25,"White","Male","Employed full time","$40 000 to $59 999","Democrat","Strong","Conservative","Somewhat conservative","Some college",6,4,4,4,3,3,2,3,1,5,4,5,"m.supp",2,8.3,3,"si.supp",2,5.9,4,3,1,1,4,3.33333333333333,1,0,0,0,0,0,1,0,0,0
38,"White","Female","Homemaker","$60 000 to $79 999","Democrat","Strong","Liberal","Somewhat liberal","Master or higher",6,3,5,3,3,2,4,4,3,4,4,3,"m.opp",2,2.3,3,"m.supp",4,3.2,5,4,1,0,3.66666666666667,3.66666666666667,0,0,0,0,1,0,0,0,0,1
80,"White","Male","Retired","$60 000 to $79 999","Republican","Strong","Conservative","Somewhat conservative","Some college",2,5,6,4,6,3,1,6,2,6,1,4,"si.opp",2,1.9,3,"control",2,3.3,5,4,0,1,4.33333333333333,3.33333333333333,0,0,1,0,0,0,1,0,0,0
55,"White","Male","Unemployed","Less than $20 000","Republican","Not very strong","Conservative","Somewhat conservative","Bachelor",5,6,5,5,3,2,4,3,2,6,4,2,"m.opp",4,8,3,"m.opp",4,6,5,1,0,1,4.33333333333333,3.5,0,1,0,0,0,0,0,0,1,0
36,"White","Female","Employed part time","$60 000 to $79 999","Republican","Not very strong","Conservative","Somewhat conservative","Some college",5,5,6,6,5,5,4,5,6,4,4,4,"si.supp",4,8.2,3,"m.supp",2,1.8,5,4,0,0,5.33333333333333,4.5,1,0,0,0,0,0,1,0,0,0
52,"White","Female","Employed part time","$80 000 to $99 999","Republican","Strong","Conservative","Very conservative","Associate degree",6,5,5,6,6,5,2,6,2,5,3,2,"m.opp",1,1,3,"si.opp",4,5.5,5,5,0,0,5.5,3.33333333333333,1,0,0,0,0,0,0,1,0,0
71,"White","Female","Retired","$80 000 to $99 999","Democrat","Strong","Liberal","Very liberal","High school or lower",1,1,1,6,6,6,1,1,1,6,1,1,"m.opp",5,10,3,"si.supp",1,10,5,5,1,0,3.5,1.83333333333333,0,0,1,0,0,1,0,0,0,0
19,"Black or African-American","Male","Employed part time","Less than $20 000","Democrat","Strong","Conservative","Somewhat conservative","High school or lower",6,6,6,6,3,2,1,2,4,3,3,6,"control",3,4.7,4,"si.supp",3,3.9,2,1,1,1,4.83333333333333,3.16666666666667,1,0,0,0,0,1,0,0,0,0
32,"White","Female","Employed part time","Less than $20 000","Republican","Not very strong","Liberal","Somewhat liberal","High school or lower",1,2,2,3,2,3,2,3,3,2,3,4,"control",2,5.9,3,"si.opp",2,7.6,2,1,0,0,2.16666666666667,2.83333333333333,1,0,0,0,0,1,0,0,0,0
20,"Hispanic or Latino","Female","Homemaker","$150 000 or more","Something else","Neither","Neither","Neither","Associate degree",5,5,4,5,4,5,6,6,6,4,6,5,"si.opp",5,8.9,3,"control",4,3.6,5,7,0,0,4.66666666666667,5.5,0,0,0,0,1,0,0,1,0,0
45,"White","Male","Employed part time","$150 000 or more","Democrat","Strong","Liberal","Very liberal","Master or higher",3,4,4,1,6,6,6,6,6,1,6,6,"si.supp",1,10,3,"control",1,10,5,7,1,1,4,5.16666666666667,1,0,0,0,0,0,0,0,0,1
40,"White","Female","Homemaker","Less than $20 000","Something else","Neither","Neither","Neither","Master or higher",6,1,6,1,6,6,1,1,1,1,1,1,"m.supp",4,7.4,3,"si.supp",5,7.4,5,1,0,0,4.33333333333333,1,0,0,0,0,1,0,0,0,0,1
25,"White","Male","Unemployed","$40 000 to $59 999","Something else","Neither","Neither","Neither","High school or lower",6,6,6,6,6,6,4,5,4,3,4,4,"si.supp",4,5.2,3,"m.opp",3,5,5,3,0,1,6,4,0,1,0,0,0,1,0,0,0,0
18,"Black or African-American","Female","Homemaker","$80 000 to $99 999","Democrat","Strong","Liberal","Very liberal","Master or higher",3,2,4,3,3,3,4,3,4,2,1,3,"m.supp",2,6.1,3,"m.opp",2,5.5,3,5,1,0,3,2.83333333333333,0,0,0,0,1,0,0,0,0,1
56,"White","Female","Employed full time","$40 000 to $59 999","Democrat","Not very strong","Neither","Closer to liberals","Some college",4,4,5,5,6,2,2,4,1,5,2,2,"si.supp",4,8.2,3,"control",4,6.4,5,3,1,0,4.33333333333333,2.66666666666667,1,0,0,0,0,0,1,0,0,0
24,"White","Male","Employed full time","$40 000 to $59 999","Republican","Strong","Neither","Neither","High school or lower",3,3,3,5,4,4,1,4,2,5,4,4,"si.opp",2,4.9,7,"m.supp",2,4.8,5,3,0,1,3.66666666666667,3.33333333333333,1,0,0,0,0,1,0,0,0,0
31,"White","Male","Employed full time","$60 000 to $79 999","Independent","Closer to the Republican Party","Neither","Closer to conservatives","Master or higher",4,2,4,4,5,4,3,4,2,4,4,3,"m.opp",2,7,3,"control",2,5.5,5,4,0,1,3.83333333333333,3.33333333333333,1,0,0,0,0,0,0,0,0,1
57,"White","Female","Employed full time","$20 000 to $39 999","Democrat","Strong","Liberal","Very liberal","Associate degree",5,5,5,6,6,5,3,3,1,3,4,2,"si.opp",4,9,3,"si.opp",5,9.5,5,2,1,0,5.33333333333333,2.66666666666667,1,0,0,0,0,0,0,1,0,0
