"","control","treatment1","treatment2","treatment3","treatment4","variance","levels","groups","sampled_numbers","repeats","diff","label"
"1291",2.61290322580645,2.47368421052632,2.80645161290323,2.90909090909091,3.42857142857143,2.07772249861802,5,5,135,100,0.954887218045112,"rand"
"1292",3.45161290322581,3.21052631578947,2.70967741935484,2.93939393939394,3.04761904761905,2.22034273079049,5,5,135,100,0.741935483870968,"rand"
"1293",2.96774193548387,3.78947368421053,3.19354838709677,2.96969696969697,2.71428571428571,2.02797125483693,5,5,135,100,1.07518796992481,"rand"
"1294",2.58064516129032,2.68421052631579,3.12903225806452,2.72727272727273,3.52380952380952,1.87871752349364,5,5,135,100,0.943164362519201,"rand"
"1295",3.2258064516129,2.26315789473684,3.12903225806452,2.54545454545455,3.0952380952381,2.16495301271421,5,5,135,100,0.962648556876061,"rand"
"1296",3.03225806451613,3,3.19354838709677,3.27272727272727,2.9047619047619,2.16826976229961,5,5,135,100,0.367965367965368,"rand"
"1297",3.29032258064516,3.63157894736842,2.90322580645161,3,2.52380952380952,1.92183526810392,5,5,135,100,1.1077694235589,"rand"
"1298",2.83870967741935,3.36842105263158,3.2258064516129,2.84848484848485,2.9047619047619,2.14903261470426,5,5,135,100,0.529711375212224,"rand"
"1299",2.80645161290323,3.21052631578947,2.90322580645161,2.96969696969697,2.9047619047619,2.04123825317855,5,5,135,100,0.404074702886248,"rand"
"1300",2.7741935483871,3.21052631578947,2.80645161290323,2.63636363636364,2.61904761904762,2.12515201768933,5,5,135,100,0.591478696741855,"rand"
"1301",3.06060606060606,3.05882352941176,3.31034482758621,2.94594594594595,2.93103448275862,1.95526819923372,5,5,145,100,0.379310344827586,"rand"
"1302",2.78787878787879,2.94117647058824,3.24137931034483,2.59459459459459,3.27586206896552,1.74693486590038,5,5,145,100,0.681267474370923,"rand"
"1303",3.03030303030303,3.05882352941176,2.86206896551724,2.94594594594595,2.86206896551724,2.06637931034483,5,5,145,100,0.196754563894523,"rand"
"1304",2.84848484848485,2.94117647058824,2.93103448275862,3.35135135135135,2.79310344827586,2.03467432950192,5,5,145,100,0.558247903075489,"rand"
"1305",3.09090909090909,2.70588235294118,3.20689655172414,2.89189189189189,3.20689655172414,2.17883141762452,5,5,145,100,0.501014198782961,"rand"
"1306",2.72727272727273,2.76470588235294,2.96551724137931,3.27027027027027,2.75862068965517,1.97337164750958,5,5,145,100,0.542997542997543,"rand"
"1307",2.84848484848485,2.70588235294118,3.20689655172414,3.13513513513514,2.86206896551724,2.00651340996169,5,5,145,100,0.501014198782961,"rand"
"1308",3.15151515151515,2.47058823529412,3.31034482758621,2.81081081081081,3.10344827586207,1.77078544061303,5,5,145,100,0.839756592292089,"rand"
"1309",2.84848484848485,2.70588235294118,2.93103448275862,3.16216216216216,2.89655172413793,2.01695402298851,5,5,145,100,0.456279809220986,"rand"
"1310",2.78787878787879,3.29411764705882,3.44827586206897,2.64864864864865,2.48275862068966,1.93754789272031,5,5,145,100,0.96551724137931,"rand"
"1311",2.96969696969697,2.76470588235294,2.96551724137931,3.37837837837838,3.06896551724138,1.96743295019157,5,5,145,100,0.613672496025437,"rand"
"1312",3.48484848484848,3.88235294117647,2.68965517241379,2.97297297297297,2.79310344827586,2.16283524904215,5,5,145,100,1.19269776876268,"rand"
"1313",3.18181818181818,3.11764705882353,3.44827586206897,3.08108108108108,3.06896551724138,1.9676245210728,5,5,145,100,0.379310344827586,"rand"
"1314",2.90909090909091,2.58823529411765,2.44827586206897,3.08108108108108,2.72413793103448,1.84980842911877,5,5,145,100,0.632805219012116,"rand"
"1315",2.96969696969697,3.58823529411765,3.13793103448276,3.27027027027027,2.37931034482759,2.15852490421456,5,5,145,100,1.20892494929006,"rand"
"1316",3.12121212121212,2.64705882352941,3.10344827586207,2.94594594594595,3.03448275862069,2.18055555555556,5,5,145,100,0.474153297682709,"rand"
"1317",3.33333333333333,3.11764705882353,2.72413793103448,2.72972972972973,2.96551724137931,1.9566091954023,5,5,145,100,0.609195402298851,"rand"
"1318",3.09090909090909,3.35294117647059,3,2.89189189189189,2.68965517241379,1.95756704980843,5,5,145,100,0.663286004056795,"rand"
"1319",2.75757575757576,3.35294117647059,2.75862068965517,3.10810810810811,2.96551724137931,2.22049808429119,5,5,145,100,0.595365418894831,"rand"
"1320",3.24242424242424,2.82352941176471,3.17241379310345,3.32432432432432,2.86206896551724,1.94281609195402,5,5,145,100,0.500794912559618,"rand"
"1321",3.12121212121212,2.29411764705882,3.27586206896552,3.24324324324324,2.72413793103448,2.14578544061303,5,5,145,100,0.981744421906694,"rand"
"1322",2.78787878787879,2.82352941176471,3.17241379310345,3.18918918918919,2.93103448275862,2.06944444444444,5,5,145,100,0.401310401310401,"rand"
"1323",3,2.76470588235294,3.17241379310345,3.18918918918919,2.93103448275862,2.05383141762452,5,5,145,100,0.424483306836248,"rand"
"1324",3.12121212121212,3.35294117647059,3.10344827586207,2.81081081081081,2.75862068965517,1.99300766283525,5,5,145,100,0.594320486815416,"rand"
"1325",3.15151515151515,3,3.20689655172414,3.24324324324324,3.10344827586207,1.91216475095785,5,5,145,100,0.243243243243243,"rand"
"1326",3.18181818181818,3.52941176470588,2.82758620689655,2.7027027027027,3,2.34022988505747,5,5,145,100,0.82670906200318,"rand"
"1327",3.06060606060606,3.47058823529412,2.44827586206897,2.94594594594595,3.13793103448276,2.11034482758621,5,5,145,100,1.02231237322515,"rand"
"1328",2.93939393939394,2.94117647058824,3.17241379310345,3.32432432432432,3.06896551724138,2.1544061302682,5,5,145,100,0.384930384930385,"rand"
"1329",2.66666666666667,2.58823529411765,3.03448275862069,2.94594594594595,3.17241379310345,1.96283524904215,5,5,145,100,0.584178498985801,"rand"
"1330",3.09090909090909,2.64705882352941,2.93103448275862,2.64864864864865,2.96551724137931,1.78132183908046,5,5,145,100,0.443850267379679,"rand"
"1331",3.06060606060606,2.94117647058824,3.06896551724138,2.72972972972973,3.31034482758621,1.94425287356322,5,5,145,100,0.580615097856477,"rand"
"1332",3.06060606060606,2.88235294117647,2.68965517241379,3.10810810810811,2.96551724137931,2.06772030651341,5,5,145,100,0.418452935694315,"rand"
"1333",3.06060606060606,3.29411764705882,3.03448275862069,3.02702702702703,3.13793103448276,1.9294061302682,5,5,145,100,0.267090620031796,"rand"
"1334",2.96969696969697,3,2.6551724137931,2.78378378378378,2.58620689655172,1.79425287356322,5,5,145,100,0.413793103448276,"rand"
"1335",3.51515151515152,3.41176470588235,3.06896551724138,2.64864864864865,3.24137931034483,2.03639846743295,5,5,145,100,0.866502866502866,"rand"
"1336",3.15151515151515,2.82352941176471,3.44827586206897,2.48648648648649,3.27586206896552,2.06867816091954,5,5,145,100,0.961789375582479,"rand"
"1337",2.90909090909091,3.23529411764706,2.58620689655172,3.10810810810811,2.48275862068966,1.75459770114943,5,5,145,100,0.752535496957404,"rand"
"1338",2.72727272727273,3.23529411764706,2.82758620689655,3.48648648648649,2.82758620689655,1.97873563218391,5,5,145,100,0.759213759213759,"rand"
"1339",2.81818181818182,3.11764705882353,3.06896551724138,3.05405405405405,3.37931034482759,1.83448275862069,5,5,145,100,0.561128526645768,"rand"
"1340",2.78787878787879,2.11764705882353,3.55172413793103,3.02702702702703,2.82758620689655,1.82854406130268,5,5,145,100,1.43407707910751,"rand"
"1341",3.3030303030303,3.47058823529412,2.93103448275862,3.02702702702703,3.17241379310345,1.93515325670498,5,5,145,100,0.539553752535497,"rand"
"1342",3.09090909090909,2.76470588235294,3.13793103448276,3.18918918918919,2.96551724137931,2.01695402298851,5,5,145,100,0.424483306836248,"rand"
"1343",3.33333333333333,2.82352941176471,2.86206896551724,3.37837837837838,3.06896551724138,1.86973180076628,5,5,145,100,0.554848966613672,"rand"
"1344",2.66666666666667,2.64705882352941,2.79310344827586,2.91891891891892,2.51724137931034,1.67337164750958,5,5,145,100,0.401677539608574,"rand"
"1345",3.03030303030303,3.64705882352941,2.72413793103448,3.40540540540541,3.06896551724138,1.86082375478927,5,5,145,100,0.922920892494929,"rand"
"1346",3.45454545454545,3.29411764705882,2.37931034482759,3.16216216216216,3.03448275862069,2.12806513409962,5,5,145,100,1.07523510971787,"rand"
"1347",3.12121212121212,2.88235294117647,3.41379310344828,2.81081081081081,2.96551724137931,1.80383141762452,5,5,145,100,0.602982292637465,"rand"
"1348",2.87878787878788,3.23529411764706,3.06896551724138,2.97297297297297,2.51724137931034,1.98496168582375,5,5,145,100,0.718052738336714,"rand"
"1349",3.09090909090909,2.70588235294118,3.06896551724138,2.86486486486486,3.03448275862069,2.1242337164751,5,5,145,100,0.385026737967914,"rand"
"1350",3,3.11764705882353,3.10344827586207,2.7027027027027,2.75862068965517,2.13773946360153,5,5,145,100,0.414944356120827,"rand"
"1351",2.84848484848485,3,3.03448275862069,3.18918918918919,3.27586206896552,1.90392720306513,5,5,145,100,0.427377220480669,"rand"
"1352",2.93939393939394,2.82352941176471,3.13793103448276,3.13513513513514,2.75862068965517,2.07595785440613,5,5,145,100,0.379310344827586,"rand"
"1353",2.90909090909091,2.76470588235294,2.82758620689655,2.94594594594595,2.55172413793103,1.69425287356322,5,5,145,100,0.394221808014911,"rand"
"1354",3.03030303030303,3.52941176470588,2.79310344827586,3.02702702702703,2.72413793103448,1.93706896551724,5,5,145,100,0.8052738336714,"rand"
"1355",2.84848484848485,3.23529411764706,3,2.94594594594595,3.41379310344828,2.23917624521073,5,5,145,100,0.565308254963427,"rand"
"1356",2.57575757575758,3.05882352941176,3.17241379310345,2.62162162162162,3.06896551724138,2.42528735632184,5,5,145,100,0.596656217345873,"rand"
"1357",2.72727272727273,3.29411764705882,2.79310344827586,3.05405405405405,3.31034482758621,1.89578544061303,5,5,145,100,0.58307210031348,"rand"
"1358",3.24242424242424,2.29411764705882,2.82758620689655,2.97297297297297,2.37931034482759,1.72634099616858,5,5,145,100,0.948306595365419,"rand"
"1359",3.33333333333333,3.41176470588235,2.72413793103448,2.86486486486486,2.75862068965517,1.73591954022989,5,5,145,100,0.68762677484787,"rand"
"1360",2.93939393939394,2.94117647058824,3.20689655172414,2.91891891891892,3.03448275862069,2.03467432950192,5,5,145,100,0.287977632805219,"rand"
"1361",3,2.82352941176471,2.89655172413793,3.10810810810811,3.06896551724138,1.83333333333333,5,5,145,100,0.284578696343402,"rand"
"1362",2.48484848484848,2.88235294117647,3.06896551724138,3.10810810810811,3.03448275862069,1.97921455938697,5,5,145,100,0.623259623259623,"rand"
"1363",3.24242424242424,3.29411764705882,2.86206896551724,2.94594594594595,2.89655172413793,1.94367816091954,5,5,145,100,0.432048681541582,"rand"
"1364",2.90909090909091,3.29411764705882,2.75862068965517,3,2.82758620689655,2.12021072796935,5,5,145,100,0.535496957403651,"rand"
"1365",3.03030303030303,3.47058823529412,2.89655172413793,2.97297297297297,2.75862068965517,1.91647509578544,5,5,145,100,0.711967545638945,"rand"
"1366",3.3030303030303,3.58823529411765,2.89655172413793,3,2.79310344827586,1.90392720306513,5,5,145,100,0.795131845841785,"rand"
"1367",2.66666666666667,2.82352941176471,2.79310344827586,3.2972972972973,2.51724137931034,1.84272030651341,5,5,145,100,0.780055917986953,"rand"
"1368",3.18181818181818,2.88235294117647,3.41379310344828,2.75675675675676,3.44827586206897,1.85584291187739,5,5,145,100,0.691519105312209,"rand"
"1369",3.24242424242424,2.76470588235294,3.3448275862069,2.7027027027027,3.13793103448276,2.2823754789272,5,5,145,100,0.642124883504194,"rand"
"1370",3.33333333333333,3.29411764705882,3.10344827586207,2.83783783783784,2.82758620689655,1.96915708812261,5,5,145,100,0.505747126436782,"rand"
"1371",3.09090909090909,3.17647058823529,3,2.94594594594595,2.75862068965517,1.78429118773946,5,5,145,100,0.417849898580121,"rand"
"1372",3.24242424242424,3.17647058823529,2.93103448275862,3.21621621621622,3.06896551724138,1.9757662835249,5,5,145,100,0.311389759665622,"rand"
"1373",2.60606060606061,3.23529411764706,3.10344827586207,3.27027027027027,2.6551724137931,1.76216475095785,5,5,145,100,0.664209664209664,"rand"
"1374",3.15151515151515,2.17647058823529,3.41379310344828,2.94594594594595,2.89655172413793,1.98591954022989,5,5,145,100,1.23732251521298,"rand"
"1375",2.96969696969697,2.47058823529412,3.13793103448276,2.86486486486486,2.75862068965517,1.90114942528736,5,5,145,100,0.667342799188641,"rand"
"1376",2.84848484848485,3.11764705882353,3.17241379310345,3.05405405405405,3.06896551724138,2.37327586206897,5,5,145,100,0.3239289446186,"rand"
"1377",3.18181818181818,2.64705882352941,3.10344827586207,2.97297297297297,3.10344827586207,1.90852490421456,5,5,145,100,0.53475935828877,"rand"
"1378",2.81818181818182,3.11764705882353,2.96551724137931,3.13513513513514,2.82758620689655,2.227969348659,5,5,145,100,0.316953316953317,"rand"
"1379",2.93939393939394,2.64705882352941,3.62068965517241,2.7027027027027,3.3448275862069,2.11417624521073,5,5,145,100,0.973630831643002,"rand"
"1380",2.54545454545455,3.29411764705882,3.37931034482759,3.16216216216216,3.20689655172414,2.04051724137931,5,5,145,100,0.833855799373041,"rand"
"1381",2.78787878787879,2.88235294117647,3.10344827586207,3.10810810810811,3,2.097030651341,5,5,145,100,0.32022932022932,"rand"
"1382",2.84848484848485,3.11764705882353,3.20689655172414,3.10810810810811,3.17241379310345,2.0764367816092,5,5,145,100,0.358411703239289,"rand"
"1383",3.24242424242424,2.88235294117647,3.20689655172414,2.89189189189189,2.86206896551724,1.91590038314176,5,5,145,100,0.380355276907001,"rand"
"1384",3.33333333333333,2.64705882352941,3.44827586206897,3.05405405405405,2.89655172413793,1.81254789272031,5,5,145,100,0.801217038539554,"rand"
"1385",2.45454545454545,2.82352941176471,2.89655172413793,3.13513513513514,3.03448275862069,2.10948275862069,5,5,145,100,0.680589680589681,"rand"
"1386",2.6969696969697,3.29411764705882,2.93103448275862,3,3.41379310344828,2.102969348659,5,5,145,100,0.716823406478579,"rand"
"1387",2.90909090909091,2.52941176470588,3.13793103448276,3.08108108108108,3.3448275862069,2.0816091954023,5,5,145,100,0.815415821501014,"rand"
"1388",3.09090909090909,2.76470588235294,2.62068965517241,2.91891891891892,2.58620689655172,2.01369731800766,5,5,145,100,0.504702194357367,"rand"
"1389",2.66666666666667,3.17647058823529,3.24137931034483,3.45945945945946,2.79310344827586,2.03687739463602,5,5,145,100,0.792792792792793,"rand"
"1390",2.96969696969697,3.11764705882353,2.93103448275862,3.16216216216216,3.10344827586207,2.03860153256705,5,5,145,100,0.231127679403542,"rand"
"1391",2.93939393939394,3.05882352941176,3.20689655172414,2.89189189189189,2.89655172413793,2.06925287356322,5,5,145,100,0.315004659832246,"rand"
"1392",3.24242424242424,2.11764705882353,2.89655172413793,2.83783783783784,3.3448275862069,2.09549808429119,5,5,145,100,1.22718052738337,"rand"
"1393",2.75757575757576,2.82352941176471,2.86206896551724,3.08108108108108,2.58620689655172,2.11130268199234,5,5,145,100,0.494874184529357,"rand"
"1394",2.96969696969697,2.52941176470588,2.96551724137931,3,2.93103448275862,1.99310344827586,5,5,145,100,0.470588235294118,"rand"
"1395",3.27272727272727,2.94117647058824,3.24137931034483,3.18918918918919,3.24137931034483,2.03611111111111,5,5,145,100,0.331550802139037,"rand"
"1396",3.24242424242424,2.23529411764706,2.86206896551724,2.78378378378378,2.93103448275862,1.9757662835249,5,5,145,100,1.00713012477718,"rand"
"1397",3.18181818181818,3.11764705882353,3.27586206896552,2.97297297297297,3.06896551724138,2.02088122605364,5,5,145,100,0.302889095992545,"rand"
"1398",3.18181818181818,2.94117647058824,3.41379310344828,2.64864864864865,2.75862068965517,2.13151340996169,5,5,145,100,0.765144454799627,"rand"
"1399",3.09090909090909,3.05882352941176,2.89655172413793,2.64864864864865,2.82758620689655,1.93754789272031,5,5,145,100,0.442260442260442,"rand"
"1400",2.75757575757576,3.41176470588235,2.86206896551724,3.16216216216216,3.44827586206897,1.92116858237548,5,5,145,100,0.690700104493208,"rand"
"1401",2.80952380952381,2.75,3.27027027027027,3.2,2.9,1.94788437369083,5,5,155,100,0.52027027027027,"rand"
"1402",2.33333333333333,3.0625,2.83783783783784,3.48571428571429,2.86666666666667,1.82362798491831,5,5,155,100,1.15238095238095,"rand"
"1403",3,3.09375,2.67567567567568,3.17142857142857,2.63333333333333,2.03074989526602,5,5,155,100,0.538095238095238,"rand"
"1404",3.23809523809524,2.84375,2.94594594594595,3.05714285714286,3.36666666666667,2.17025555090071,5,5,155,100,0.522916666666667,"rand"
"1405",2.85714285714286,3.21875,3.02702702702703,3.08571428571429,2.83333333333333,2.05806451612903,5,5,155,100,0.385416666666667,"rand"
"1406",2.95238095238095,3.09375,3.18918918918919,2.97142857142857,2.63333333333333,1.95416841223293,5,5,155,100,0.555855855855856,"rand"
"1407",2.95238095238095,2.84375,3.13513513513514,3.11428571428571,2.53333333333333,1.7546711353163,5,5,155,100,0.601801801801802,"rand"
"1408",2.47619047619048,2.6875,3.05405405405405,3.14285714285714,3.13333333333333,2.060745705907,5,5,155,100,0.666666666666667,"rand"
"1409",2.85714285714286,2.78125,2.97297297297297,3.02857142857143,2.63333333333333,1.93607038123167,5,5,155,100,0.395238095238095,"rand"
"1410",2.42857142857143,3.5625,3,3.37142857142857,3.23333333333333,1.89375785504818,5,5,155,100,1.13392857142857,"rand"
"1411",3.14285714285714,3.0625,3.13513513513514,2.74285714285714,2.93333333333333,2.05839966485128,5,5,155,100,0.4,"rand"
"1412",3.33333333333333,3.46875,3.27027027027027,3.02857142857143,3.03333333333333,2.05546711353163,5,5,155,100,0.440178571428572,"rand"
"1413",2.66666666666667,2.8125,2.72972972972973,3.11428571428571,2.66666666666667,1.86736489317134,5,5,155,100,0.447619047619048,"rand"
"1414",2.9047619047619,3.40625,2.97297297297297,3,2.76666666666667,2.13598659405111,5,5,155,100,0.639583333333333,"rand"
"1415",3.23809523809524,2.6875,3,2.94285714285714,3.2,2.13632174277336,5,5,155,100,0.550595238095238,"rand"
"1416",3.0952380952381,2.84375,2.91891891891892,2.68571428571429,2.9,2.00921658986175,5,5,155,100,0.40952380952381,"rand"
"1417",2.85714285714286,2.78125,3.43243243243243,2.94285714285714,2.93333333333333,1.89593632174277,5,5,155,100,0.651182432432432,"rand"
"1418",3.14285714285714,3.03125,3.32432432432432,3,2.6,2.20712191034772,5,5,155,100,0.724324324324324,"rand"
